Year,GDP_Millions,GDP_PerCapita,Unemployment_Rate,Poverty_Percent,Median_household_ Income,Governor_Name,Party,State_Name,state_initial
2018,349907,38590,0.048,0.128,59246,Doug Ducey,Republican,Arizona,AZ
2018,361382,43267,0.035,0.12,52375,Bill Haslam,Republican,Tennessee,TN
2018,1057862,39543,0.036,0.137,55462,Rick Scott,Republican,Florida,FL
2018,90276,51277,0.024,0.092,80212,David Ige,Democrat,Hawaii,HI
2018,2895101,58619,0.043,0.119,75277,Edmund G. Brown Jr.,Democrat,California,CA
2018,97269,41348,0.049,0.166,47169,Susana Martinez,Republican,New Mexico,NM
2018,202467,44623,0.033,0.134,51924,Mary Fallin,Republican,Oklahoma,OK
2018,361382,43267,0.035,0.12,52375,Bill Haslam,Republican,Tennessee,TN
2018,371425,52795,0.03,0.091,71953,John Hickenlooper,Democrat,Colorado,CO
2018,1694958,64579,0.041,0.111,67844,Kathy Hochul,Democrat,New York,NY
2018,373518,45317,0.034,0.116,55746,Eric Holocomb,Republican,Indiana,IN
2018,1809706,53795,0.039,0.137,60629,Greg Abbot,Republican,Texas,TX
2018,170353,43820,0.044,0.13,58646,Brian Sandoval,Republican,Nevada,NV
2018,237066,50582,0.04,0.097,63426,Kate Brown,Democrat,Oregon,OR
2018,2895101,58619,0.043,0.119,75277,Edmund G. Brown Jr.,Democrat,California,CA
2018,332263,47266,0.03,0.086,60773,Scott Walker,Republican,Wisconsin,WI
2018,182644,44636,0.029,0.069,71414,Specer Cox,Republican,Utah,UT
2018,127307,36368,0.037,0.159,47062,Asa Hutchinson,Republican,Arkansas,AR
2018,349907,38590,0.048,0.128,59246,Doug Ducey,Republican,Arizona,AZ
2018,182644,44636,0.029,0.069,71414,Specer Cox,Republican,Utah,UT
2018,90276,51277,0.024,0.092,80212,David Ige,Democrat,Hawaii,HI
2018,602340,44723,0.04,0.148,58756,Nathan Deal,Republican,Georgia,GA
2018,2895101,58619,0.043,0.119,75277,Edmund G. Brown Jr.,Democrat,California,CA
2018,666974,47567,0.045,0.119,56111,John Kasich,Republican,Ohio,OH
2018,97269,41348,0.049,0.166,47169,Susana Martinez,Republican,New Mexico,NM
2018,602340,44723,0.04,0.148,58756,Nathan Deal,Republican,Georgia,GA
2018,666974,47567,0.045,0.119,56111,John Kasich,Republican,Ohio,OH
2018,564481,56831,0.044,0.086,74073,Jay Inslee,Democrat,Washington,WA
2018,1809706,53795,0.039,0.137,60629,Greg Abbot,Republican,Texas,TX
2018,564481,56831,0.044,0.086,74073,Jay Inslee,Democrat,Washington,WA
2018,361382,43267,0.035,0.12,52375,Bill Haslam,Republican,Tennessee,TN
2018,182644,44636,0.029,0.069,71414,Specer Cox,Republican,Utah,UT
2018,602340,44723,0.04,0.148,58756,Nathan Deal,Republican,Georgia,GA
2018,332263,47266,0.03,0.086,60773,Scott Walker,Republican,Wisconsin,WI
2018,613509,57084,0.04,0.082,81740,Christopher Christie,Republican,New Jersey,NJ
2018,182644,44636,0.029,0.069,71414,Specer Cox,Republican,Utah,UT
2018,371425,52795,0.03,0.091,71953,John Hickenlooper,Democrat,Colorado,CO
2018,564047,65545,0.034,0.087,79835,Charles Baker,Republican,Massachusetts,MA
2018,1057862,39543,0.036,0.137,55462,Rick Scott,Republican,Florida,FL
2018,233665,62837,0.034,0.128,52306,Henry McMaster,Republican,South Carolina,SC
2018,564481,56831,0.044,0.086,74073,Jay Inslee,Democrat,Washington,WA
2018,1809706,53795,0.039,0.137,60629,Greg Abbot,Republican,Texas,TX
2018,569982,44325,0.04,0.131,53855,Roy Cooper,Democrat,North Carolina,NC
2018,361382,43267,0.035,0.12,52375,Bill Haslam,Republican,Tennessee,TN
2018,182644,44636,0.029,0.069,71414,Specer Cox,Republican,Utah,UT
2018,602340,44723,0.04,0.148,58756,Nathan Deal,Republican,Georgia,GA
2018,2895101,58619,0.043,0.119,75277,Edmund G. Brown Jr.,Democrat,California,CA
2018,202467,44623,0.033,0.134,51924,Mary Fallin,Republican,Oklahoma,OK
2018,564481,56831,0.044,0.086,74073,Jay Inslee,Democrat,Washington,WA
2018,190403,50315,0.026,0.089,59955,Kim Reynolds,Republican,Iowa,IA
2018,520803,43372,0.042,0.105,56697,Rick Snyder,Republican,Michigan,MI
2018,319394,43317,0.032,0.124,54478,Eric Greitens,Republican,Missouri,MO
2018,1809706,53795,0.039,0.137,60629,Greg Abbot,Republican,Texas,TX
2018,170353,43820,0.044,0.13,58646,Brian Sandoval,Republican,Nevada,NV
2018,2895101,58619,0.043,0.119,75277,Edmund G. Brown Jr.,Democrat,California,CA
2018,411100,55404,0.038,0.08,83242,Larry Hogan,Republican,Maryland,MD
2018,602340,44723,0.04,0.148,58756,Nathan Deal,Republican,Georgia,GA
2018,349907,38590,0.048,0.128,59246,Doug Ducey,Republican,Arizona,AZ
2018,2895101,58619,0.043,0.119,75277,Edmund G. Brown Jr.,Democrat,California,CA
2018,1057862,39543,0.036,0.137,55462,Rick Scott,Republican,Florida,FL
2018,170353,43820,0.044,0.13,58646,Brian Sandoval,Republican,Nevada,NV
2018,1809706,53795,0.039,0.137,60629,Greg Abbot,Republican,Texas,TX
2018,1057862,39543,0.036,0.137,55462,Rick Scott,Republican,Florida,FL
2018,79045,36315,0.052,0.159,44097,Jim Justice,Republican,West Virginia,WV
2018,77494,35466,0.028,0.115,55583,C.L. â€œButchâ€ Otter,Republican,Idaho,ID
2018,2895101,58619,0.043,0.119,75277,Edmund G. Brown Jr.,Democrat,California,CA
2018,237066,50582,0.04,0.097,63426,Kate Brown,Democrat,Oregon,OR
2018,520803,43372,0.042,0.105,56697,Rick Snyder,Republican,Michigan,MI
2018,520803,43372,0.042,0.105,56697,Rick Snyder,Republican,Michigan,MI
2018,371425,52795,0.03,0.091,71953,John Hickenlooper,Democrat,Colorado,CO
2018,39032,58821,0.04,0.095,61584,Matthew Mead,Republican,Wyoming,WY
2018,97269,41348,0.049,0.166,47169,Susana Martinez,Republican,New Mexico,NM
2018,361382,43267,0.035,0.12,52375,Bill Haslam,Republican,Tennessee,TN
2018,1057862,39543,0.036,0.137,55462,Rick Scott,Republican,Florida,FL
2018,411100,55404,0.038,0.08,83242,Larry Hogan,Republican,Maryland,MD
2018,233665,62837,0.034,0.128,52306,Henry McMaster,Republican,South Carolina,SC
2018,2895101,58619,0.043,0.119,75277,Edmund G. Brown Jr.,Democrat,California,CA
2018,2895101,58619,0.043,0.119,75277,Edmund G. Brown Jr.,Democrat,California,CA
2018,373419,53704,0.03,0.079,70315,Mark Dayton,Democrat,Minnesota,MN
2018,182644,44636,0.029,0.069,71414,Specer Cox,Republican,Utah,UT
2018,373419,53704,0.03,0.079,70315,Mark Dayton,Democrat,Minnesota,MN
2018,182644,44636,0.029,0.069,71414,Specer Cox,Republican,Utah,UT
2018,112407,31881,0.05,0.196,44717,Phil Bryant,Republican,Mississippi,MS
2018,202467,44623,0.033,0.134,51924,Mary Fallin,Republican,Oklahoma,OK
2018,867536,54091,0.044,0.103,65030,Bruce Rauner,Republican,Illinois,IL
2018,2895101,58619,0.043,0.119,75277,Edmund G. Brown Jr.,Democrat,California,CA
2018,202467,44623,0.033,0.134,51924,Mary Fallin,Republican,Oklahoma,OK
2018,2895101,58619,0.043,0.119,75277,Edmund G. Brown Jr.,Democrat,California,CA
2018,361382,43267,0.035,0.12,52375,Bill Haslam,Republican,Tennessee,TN
2018,613509,57084,0.04,0.082,81740,Christopher Christie,Republican,New Jersey,NJ
2018,202467,44623,0.033,0.134,51924,Mary Fallin,Republican,Oklahoma,OK
2018,172328,46982,0.033,0.075,58218,Sam Brownback,Republican,Kansas,KS
2018,349907,38590,0.048,0.128,59246,Doug Ducey,Republican,Arizona,AZ
2018,564047,65545,0.034,0.087,79835,Charles Baker,Republican,Massachusetts,MA
2018,224047,37261,0.039,0.16,49861,Kay Ivey,Republican,Alabama,AL
2018,233665,62837,0.034,0.128,52306,Henry McMaster,Republican,South Carolina,SC
2018,531757,51736,0.029,0.098,72577,Terry McAuliffe,Democrat,Virginia,VA
2018,371425,52795,0.03,0.091,71953,John Hickenlooper,Democrat,Colorado,CO
2018,602340,44723,0.04,0.148,58756,Nathan Deal,Republican,Georgia,GA
2018,2895101,58619,0.043,0.119,75277,Edmund G. Brown Jr.,Democrat,California,CA
2018,2895101,58619,0.043,0.119,75277,Edmund G. Brown Jr.,Democrat,California,CA
2018,224047,37261,0.039,0.16,49861,Kay Ivey,Republican,Alabama,AL
2018,1057862,39543,0.036,0.137,55462,Rick Scott,Republican,Florida,FL
2018,50904,39356,0.038,0.103,55328,Greg Gianforte,Republican,Montana,MT
2018,77494,35466,0.028,0.115,55583,C.L. â€œButchâ€ Otter,Republican,Idaho,ID
2018,373518,45317,0.034,0.116,55746,Eric Holocomb,Republican,Indiana,IN
2018,349907,38590,0.048,0.128,59246,Doug Ducey,Republican,Arizona,AZ
2018,127307,36368,0.037,0.159,47062,Asa Hutchinson,Republican,Arkansas,AR
2018,2895101,58619,0.043,0.119,75277,Edmund G. Brown Jr.,Democrat,California,CA
2018,373419,53704,0.03,0.079,70315,Mark Dayton,Democrat,Minnesota,MN
2018,666974,47567,0.045,0.119,56111,John Kasich,Republican,Ohio,OH
2018,224047,37261,0.039,0.16,49861,Kay Ivey,Republican,Alabama,AL
2018,520803,43372,0.042,0.105,56697,Rick Snyder,Republican,Michigan,MI
2018,54712,63971,0.059,0.131,74346,Bill Walker,Independent,Alaska,AK
2018,224047,37261,0.039,0.16,49861,Kay Ivey,Republican,Alabama,AL
2018,371425,52795,0.03,0.091,71953,John Hickenlooper,Democrat,Colorado,CO
2018,520803,43372,0.042,0.105,56697,Rick Snyder,Republican,Michigan,MI
2018,208250,38985,0.042,0.157,50247,Matt Bevin,Republican,Kentucky,KY
2018,182644,44636,0.029,0.069,71414,Specer Cox,Republican,Utah,UT
2018,361382,43267,0.035,0.12,52375,Bill Haslam,Republican,Tennessee,TN
2018,182644,44636,0.029,0.069,71414,Specer Cox,Republican,Utah,UT
2018,90276,51277,0.024,0.092,80212,David Ige,Democrat,Hawaii,HI
2018,172328,46982,0.033,0.075,58218,Sam Brownback,Republican,Kansas,KS
2018,371425,52795,0.03,0.091,71953,John Hickenlooper,Democrat,Colorado,CO
2018,373419,53704,0.03,0.079,70315,Mark Dayton,Democrat,Minnesota,MN
2018,208250,38985,0.042,0.157,50247,Matt Bevin,Republican,Kentucky,KY
2018,564481,56831,0.044,0.086,74073,Jay Inslee,Democrat,Washington,WA
2018,65492,38921,0.031,0.116,55602,Paul LePage,Republican,Maine,ME
2018,373419,53704,0.03,0.079,70315,Mark Dayton,Democrat,Minnesota,MN
2018,349907,38590,0.048,0.128,59246,Doug Ducey,Republican,Arizona,AZ
2018,52404,48076,0.029,0.106,56274,Dennis Daugaard,Republican,South Dakota,SD
2018,182644,44636,0.029,0.069,71414,Specer Cox,Republican,Utah,UT
2018,1057862,39543,0.036,0.137,55462,Rick Scott,Republican,Florida,FL
2018,170353,43820,0.044,0.13,58646,Brian Sandoval,Republican,Nevada,NV
2018,1057862,39543,0.036,0.137,55462,Rick Scott,Republican,Florida,FL
2018,182644,44636,0.029,0.069,71414,Specer Cox,Republican,Utah,UT
2018,531757,51736,0.029,0.098,72577,Terry McAuliffe,Democrat,Virginia,VA
2018,772611,50997,0.044,0.118,60905,Tom Wolf,Democrat,Pennsylvania,PA
2018,2895101,58619,0.043,0.119,75277,Edmund G. Brown Jr.,Democrat,California,CA
2018,2895101,58619,0.043,0.119,75277,Edmund G. Brown Jr.,Democrat,California,CA
2018,602340,44723,0.04,0.148,58756,Nathan Deal,Republican,Georgia,GA
2018,2895101,58619,0.043,0.119,75277,Edmund G. Brown Jr.,Democrat,California,CA
2018,170353,43820,0.044,0.13,58646,Brian Sandoval,Republican,Nevada,NV
2018,666974,47567,0.045,0.119,56111,John Kasich,Republican,Ohio,OH
2018,1057862,39543,0.036,0.137,55462,Rick Scott,Republican,Florida,FL
2018,170353,43820,0.044,0.13,58646,Brian Sandoval,Republican,Nevada,NV
2018,127307,36368,0.037,0.159,47062,Asa Hutchinson,Republican,Arkansas,AR
2018,602340,44723,0.04,0.148,58756,Nathan Deal,Republican,Georgia,GA
2018,2895101,58619,0.043,0.119,75277,Edmund G. Brown Jr.,Democrat,California,CA
2018,2895101,58619,0.043,0.119,75277,Edmund G. Brown Jr.,Democrat,California,CA
2018,1694958,64579,0.041,0.111,67844,Kathy Hochul,Democrat,New York,NY
2018,202467,44623,0.033,0.134,51924,Mary Fallin,Republican,Oklahoma,OK
2018,602340,44723,0.04,0.148,58756,Nathan Deal,Republican,Georgia,GA
2018,602340,44723,0.04,0.148,58756,Nathan Deal,Republican,Georgia,GA
2018,1694958,64579,0.041,0.111,67844,Kathy Hochul,Democrat,New York,NY
2018,90276,51277,0.024,0.092,80212,David Ige,Democrat,Hawaii,HI
2018,371425,52795,0.03,0.091,71953,John Hickenlooper,Democrat,Colorado,CO
2018,127307,36368,0.037,0.159,47062,Asa Hutchinson,Republican,Arkansas,AR
2018,1057862,39543,0.036,0.137,55462,Rick Scott,Republican,Florida,FL
2018,319394,43317,0.032,0.124,54478,Eric Greitens,Republican,Missouri,MO
2018,1057862,39543,0.036,0.137,55462,Rick Scott,Republican,Florida,FL
2018,97269,41348,0.049,0.166,47169,Susana Martinez,Republican,New Mexico,NM
2018,361382,43267,0.035,0.12,52375,Bill Haslam,Republican,Tennessee,TN
2018,1057862,39543,0.036,0.137,55462,Rick Scott,Republican,Florida,FL
2018,2895101,58619,0.043,0.119,75277,Edmund G. Brown Jr.,Democrat,California,CA
2018,1694958,64579,0.041,0.111,67844,Kathy Hochul,Democrat,New York,NY
2018,172328,46982,0.033,0.075,58218,Sam Brownback,Republican,Kansas,KS
2018,349907,38590,0.048,0.128,59246,Doug Ducey,Republican,Arizona,AZ
2018,233665,62837,0.034,0.128,52306,Henry McMaster,Republican,South Carolina,SC
2018,202467,44623,0.033,0.134,51924,Mary Fallin,Republican,Oklahoma,OK
2018,666974,47567,0.045,0.119,56111,John Kasich,Republican,Ohio,OH
2018,772611,50997,0.044,0.118,60905,Tom Wolf,Democrat,Pennsylvania,PA
2018,373518,45317,0.034,0.116,55746,Eric Holocomb,Republican,Indiana,IN
2018,772611,50997,0.044,0.118,60905,Tom Wolf,Democrat,Pennsylvania,PA
2018,531757,51736,0.029,0.098,72577,Terry McAuliffe,Democrat,Virginia,VA
2018,666974,47567,0.045,0.119,56111,John Kasich,Republican,Ohio,OH
2018,1057862,39543,0.036,0.137,55462,Rick Scott,Republican,Florida,FL
2018,2895101,58619,0.043,0.119,75277,Edmund G. Brown Jr.,Democrat,California,CA
2018,97269,41348,0.049,0.166,47169,Susana Martinez,Republican,New Mexico,NM
2018,90276,51277,0.024,0.092,80212,David Ige,Democrat,Hawaii,HI
2018,97269,41348,0.049,0.166,47169,Susana Martinez,Republican,New Mexico,NM
2018,349907,38590,0.048,0.128,59246,Doug Ducey,Republican,Arizona,AZ
2018,2895101,58619,0.043,0.119,75277,Edmund G. Brown Jr.,Democrat,California,CA
2018,127307,36368,0.037,0.159,47062,Asa Hutchinson,Republican,Arkansas,AR
2018,1057862,39543,0.036,0.137,55462,Rick Scott,Republican,Florida,FL
2018,1057862,39543,0.036,0.137,55462,Rick Scott,Republican,Florida,FL
2018,349907,38590,0.048,0.128,59246,Doug Ducey,Republican,Arizona,AZ
2018,361382,43267,0.035,0.12,52375,Bill Haslam,Republican,Tennessee,TN
2018,1809706,53795,0.039,0.137,60629,Greg Abbot,Republican,Texas,TX
2018,373518,45317,0.034,0.116,55746,Eric Holocomb,Republican,Indiana,IN
2018,319394,43317,0.032,0.124,54478,Eric Greitens,Republican,Missouri,MO
2018,867536,54091,0.044,0.103,65030,Bruce Rauner,Republican,Illinois,IL
2018,280692,64511,0.039,0.102,76348,Dannel Malloy,Democrat,Connecticut,CT
2018,1809706,53795,0.039,0.137,60629,Greg Abbot,Republican,Texas,TX
2018,371425,52795,0.03,0.091,71953,John Hickenlooper,Democrat,Colorado,CO
2018,190403,50315,0.026,0.089,59955,Kim Reynolds,Republican,Iowa,IA
2018,564481,56831,0.044,0.086,74073,Jay Inslee,Democrat,Washington,WA
2018,2895101,58619,0.043,0.119,75277,Edmund G. Brown Jr.,Democrat,California,CA
2019,595655,56862,0.038,0.127,57300,Roy Cooper,Democrat,North Carolina,NC
2019,595655,56862,0.038,0.127,57300,Roy Cooper,Democrat,North Carolina,NC
2019,376916,56451,0.034,0.131,56100,Bill Haslam,Republican,Tennessee,TN
2019,693199,60464,0.042,0.124,58600,John Kasich,Republican,Ohio,OH
2019,1863954,66149,0.035,0.111,64000,Greg Abbot,Republican,Texas,TX
2019,3052645,80563,0.042,0.101,80400,Edmund G. Brown Jr.,Democrat,California,CA
2019,383040,68427,0.032,0.057,74600,Mark Dayton,Democrat,Minnesota,MN
2019,51789,49540,0.036,0.097,57200,Greg Gianforte,Republican,Montana,MT
2019,231172,47735,0.03,0.129,51700,Kay Ivey,Republican,Alabama,AL
2019,1777752,90043,0.038,0.125,72100,Kathy Hochul,Democrat,New York,NY
2019,1863954,66149,0.035,0.111,64000,Greg Abbot,Republican,Texas,TX
2019,254562,57445,0.047,0.179,51100,John Edwards,Democrat,Louisiana,LA
2019,1863954,66149,0.035,0.111,64000,Greg Abbot,Republican,Texas,TX
2019,1863954,66149,0.035,0.111,64000,Greg Abbot,Republican,Texas,TX
2019,1863954,66149,0.035,0.111,64000,Greg Abbot,Republican,Texas,TX
2019,3052645,80563,0.042,0.101,80400,Edmund G. Brown Jr.,Democrat,California,CA
2019,246647,60558,0.037,0.081,67100,Kate Brown,Democrat,Oregon,OR
2019,244662,48547,0.028,0.151,56200,Henry McMaster,Republican,South Carolina,SC
2019,3052645,80563,0.042,0.101,80400,Edmund G. Brown Jr.,Democrat,California,CA
2019,3052645,80563,0.042,0.101,80400,Edmund G. Brown Jr.,Democrat,California,CA
2019,246647,60558,0.037,0.081,67100,Kate Brown,Democrat,Oregon,OR
2019,1863954,66149,0.035,0.111,64000,Greg Abbot,Republican,Texas,TX
2019,79140,43806,0.049,0.139,48900,Jim Justice,Republican,West Virginia,WV
2019,203700,52409,0.031,0.108,54400,Mary Fallin,Republican,Oklahoma,OK
2019,597874,80170,0.041,0.07,78700,Jay Inslee,Democrat,Washington,WA
2019,203700,52409,0.031,0.108,54400,Mary Fallin,Republican,Oklahoma,OK
2019,597874,80170,0.041,0.07,78700,Jay Inslee,Democrat,Washington,WA
2019,1863954,66149,0.035,0.111,64000,Greg Abbot,Republican,Texas,TX
2019,332273,54879,0.033,0.094,57400,Mike Parsons,Republican,Missouri,MO
2019,231172,47735,0.03,0.129,51700,Kay Ivey,Republican,Alabama,AL
2019,176739,60310,0.032,0.095,62100,Jeff Colyer,Republican,Kansas,KS
2019,246647,60558,0.037,0.081,67100,Kate Brown,Democrat,Oregon,OR
2019,254562,57445,0.047,0.179,51100,John Edwards,Democrat,Louisiana,LA
2019,1863954,66149,0.035,0.111,64000,Greg Abbot,Republican,Texas,TX
2019,369988,51179,0.049,0.099,62100,Doug Ducey,Republican,Arizona,AZ
2019,392218,68828,0.027,0.093,77100,John Hickenlooper,Democrat,Colorado,CO
2019,381020,56702,0.032,0.101,57600,Eric Holocomb,Republican,Indiana,IN
2019,53940,61104,0.03,0.106,59500,Dennis Daugaard,Republican,South Dakota,SD
2019,3052645,80563,0.042,0.101,80400,Edmund G. Brown Jr.,Democrat,California,CA
2019,597874,80170,0.041,0.07,78700,Jay Inslee,Democrat,Washington,WA
2019,3052645,80563,0.042,0.101,80400,Edmund G. Brown Jr.,Democrat,California,CA
2019,3052645,80563,0.042,0.101,80400,Edmund G. Brown Jr.,Democrat,California,CA
2019,1863954,66149,0.035,0.111,64000,Greg Abbot,Republican,Texas,TX
2019,392218,68828,0.027,0.093,77100,John Hickenlooper,Democrat,Colorado,CO
2019,637799,58896,0.035,0.121,62000,Nathan Deal,Republican,Georgia,GA
2019,3052645,80563,0.042,0.101,80400,Edmund G. Brown Jr.,Democrat,California,CA
2019,639437,73451,0.034,0.063,85800,Phil Murphy,Democrat,New Jersey,NJ
2019,1863954,66149,0.035,0.111,64000,Greg Abbot,Republican,Texas,TX
2019,637799,58896,0.035,0.121,62000,Nathan Deal,Republican,Georgia,GA
2019,332273,54879,0.033,0.094,57400,Mike Parsons,Republican,Missouri,MO
2019,3052645,80563,0.042,0.101,80400,Edmund G. Brown Jr.,Democrat,California,CA
2019,392218,68828,0.027,0.093,77100,John Hickenlooper,Democrat,Colorado,CO
2019,369988,51179,0.049,0.099,62100,Doug Ducey,Republican,Arizona,AZ
2019,203700,52409,0.031,0.108,54400,Mary Fallin,Republican,Oklahoma,OK
2019,392218,68828,0.027,0.093,77100,John Hickenlooper,Democrat,Colorado,CO
2019,130840,44808,0.035,0.141,49000,Asa Hutchinson,Republican,Arkansas,AR
2019,130840,44808,0.035,0.141,49000,Asa Hutchinson,Republican,Arkansas,AR
2019,595655,56862,0.038,0.127,57300,Roy Cooper,Democrat,North Carolina,NC
2019,421609,71838,0.035,0.07,86700,Larry Hogan,Republican,Maryland,MD
2019,332273,54879,0.033,0.094,57400,Mike Parsons,Republican,Missouri,MO
2019,383040,68427,0.032,0.057,74600,Mark Dayton,Democrat,Minnesota,MN
2019,376916,56451,0.034,0.131,56100,Bill Haslam,Republican,Tennessee,TN
2019,246647,60558,0.037,0.081,67100,Kate Brown,Democrat,Oregon,OR
2019,51789,49540,0.036,0.097,57200,Greg Gianforte,Republican,Montana,MT
2019,181743,58570,0.039,0.104,63300,Brian Sandoval,Republican,Nevada,NV
2019,637799,58896,0.035,0.121,62000,Nathan Deal,Republican,Georgia,GA
2019,381020,56702,0.032,0.101,57600,Eric Holocomb,Republican,Indiana,IN
2019,597874,80170,0.041,0.07,78700,Jay Inslee,Democrat,Washington,WA
2019,369988,51179,0.049,0.099,62100,Doug Ducey,Republican,Arizona,AZ
2019,369988,51179,0.049,0.099,62100,Doug Ducey,Republican,Arizona,AZ
2019,369988,51179,0.049,0.099,62100,Doug Ducey,Republican,Arizona,AZ
2019,332273,54879,0.033,0.094,57400,Mike Parsons,Republican,Missouri,MO
2019,376916,56451,0.034,0.131,56100,Bill Haslam,Republican,Tennessee,TN
2019,1863954,66149,0.035,0.111,64000,Greg Abbot,Republican,Texas,TX
2019,1116435,51745,0.033,0.115,59200,Rick Scott,Republican,Florida,FL
2019,53940,61104,0.03,0.106,59500,Dennis Daugaard,Republican,South Dakota,SD
2019,3052645,80563,0.042,0.101,80400,Edmund G. Brown Jr.,Democrat,California,CA
2019,3052645,80563,0.042,0.101,80400,Edmund G. Brown Jr.,Democrat,California,CA
2019,531435,54928,0.041,0.102,59600,Rick Snyder,Republican,Michigan,MI
2019,1777752,90043,0.038,0.125,72100,Kathy Hochul,Democrat,New York,NY
2019,1863954,66149,0.035,0.111,64000,Greg Abbot,Republican,Texas,TX
2019,1863954,66149,0.035,0.111,64000,Greg Abbot,Republican,Texas,TX
